id,event_id,player_id,outcome,min,sec,displaymin,side,x,y,to,to_x,to_y,to_z,field_pass,type,period,team,qualifiers/31
232320557,57,55661,1,9,4,10,A,30.8,59.7,,,,,f,49,1,632,
166625684,58,55661,1,9,4,10,A,31,58.5,19054,36.6,56.9,,t,1,1,632,
890718067,59,19054,1,9,6,10,A,0,0,,,,,f,43,1,632,
1279602248,60,19054,1,9,10,10,A,35.8,65.1,,,,,f,4,1,632,
1877573347,134,38392,0,9,10,10,H,64.2,34.9,,,,,f,4,1,357,
72877133,61,32644,1,9,28,10,A,33,68.5,28525,28.9,67.6,,f,1,1,632,
,,28525,1,9,28,10,A,28.9,67.6,,,,,f,100,1,632,
1784654672,62,28525,1,9,29,10,A,28.9,67.6,20658,42,11.6,,t,1,1,632,
,,20658,1,9,30,10,A,42,11.6,,,,,t,100,1,632,
,,20658,1,9,30,10,A,42,11.6,,42,11.4,,t,101,1,632,
206816025,63,20658,1,9,31,10,A,42,11.4,45154,59.4,4.3,,t,1,1,632,
,,45154,1,9,32,10,A,59.4,4.3,,,,,t,100,1,632,
2133182571,64,45154,1,9,33,10,A,59.4,4.3,20658,66.4,4.7,,t,1,1,632,
,,20658,1,9,35,10,A,66.4,4.7,,68.6,4.7,,t,101,1,632,
,,20658,1,9,35,10,A,66.4,4.7,,,,,t,100,1,632,
1724414459,65,20658,1,9,36,10,A,68.6,4.7,40232,72.6,18.9,,t,1,1,632,
,,40232,1,9,37,10,A,72.6,18.9,,,,,t,100,1,632,
,,40232,1,9,37,10,A,72.6,18.9,,70.7,17.1,,t,101,1,632,
1180253098,66,40232,1,9,38,10,A,70.7,17.1,45154,67.8,21.2,,t,1,1,632,
,,45154,1,9,38,10,A,67.8,21.2,,,,,t,100,1,632,
74856722,67,45154,1,9,39,10,A,67.8,21.2,20658,92.5,21.2,,t,1,1,632,
1769828782,68,20658,0,9,42,10,A,92.5,21.2,,80.1,70,,t,1,1,632,
912577603,135,55634,1,9,45,10,H,18.3,27.1,,,,,f,12,1,357,
601850066,69,20658,1,9,46,10,A,69.2,101.5,,,,,f,5,1,632,
1146127258,136,55634,0,9,46,10,H,30.8,-1.5,,,,,f,5,1,357,
673009049,70,58893,1,9,52,10,A,69.4,100,32644,56,94.5,,f,1,1,632,
,,32644,1,9,54,10,A,56,94.5,,,,,f,100,1,632,
75293752,71,32644,1,9,55,10,A,56,94.5,19054,60.2,78.1,,t,1,1,632,
,,19054,1,9,55,10,A,60.2,78.1,,,,,t,100,1,632,
491201531,72,19054,1,9,56,10,A,60.2,78.1,32644,62.7,92.9,,t,1,1,632,
,,32644,1,9,58,10,A,62.7,92.9,,,,,t,100,1,632,
,,32644,1,9,58,10,A,62.7,92.9,,62.4,87.7,,t,101,1,632,
1935148576,73,32644,1,9,59,10,A,62.4,87.7,55661,68.1,86,,t,1,1,632,
,,55661,1,10,0,11,A,68.1,86,,,,,t,100,1,632,
1028490256,74,55661,1,10,1,11,A,68.1,86,58893,69.6,96.5,,t,1,1,632,
,,58893,1,10,2,11,A,69.6,96.5,,68.2,96.3,,t,101,1,632,
,,58893,1,10,2,11,A,69.6,96.5,,,,,t,100,1,632,
254628159,75,58893,1,10,3,11,A,68.2,96.3,19054,63,74.7,,t,1,1,632,
,,19054,1,10,6,11,A,63,74.7,,,,,t,100,1,632,
,,19054,1,10,6,11,A,63,74.7,,65.6,69.7,,t,101,1,632,
880601354,76,19054,1,10,7,11,A,65.6,69.7,39462,66.3,44.8,,t,1,1,632,
,,39462,1,10,9,11,A,66.3,44.8,,73.1,43.1,,t,101,1,632,
,,39462,1,10,9,11,A,66.3,44.8,,,,,t,100,1,632,
1260596247,77,39462,1,10,10,11,A,73.1,43.1,,100,50,0,f,15,1,632,
248403409,137,41316,1,10,10,11,H,22.7,59.6,,,,,f,10,1,357,
1518051502,78,39462,1,10,16,11,A,73.6,40.4,,,,,f,6,1,632,
18801171,138,41316,0,10,16,11,H,26.4,59.6,,,,,f,6,1,357,
515961350,79,45154,0,10,54,11,A,99.5,0.5,,95.4,36.1,,f,1,1,632,
995778406,139,5155,1,10,57,11,H,5.7,64.5,,,,,f,12,1,357,
285371090,80,45154,0,11,4,12,A,95.9,14,,97.9,46.1,,f,1,1,632,
121947605,140,20388,1,11,7,12,H,1.9,53,,,,,f,52,1,357,
1852096448,141,20388,1,11,11,12,H,14.4,49.4,15208,24.4,16.2,,f,1,1,357,
,,15208,1,11,15,12,H,24.4,16.2,,,,,f,100,1,357,
,,15208,1,11,15,12,H,24.4,16.2,,26.7,23.9,,f,101,1,357,
1903443731,142,15208,1,11,16,12,H,26.7,23.9,15207,34.1,27.4,,t,1,1,357,
,,15207,1,11,17,12,H,34.1,27.4,,32.4,32.7,,t,101,1,357,
,,15207,1,11,17,12,H,34.1,27.4,,,,,t,100,1,357,
1014509944,143,15207,1,11,18,12,H,32.4,32.7,44989,36.2,59.4,,t,1,1,357,
,,44989,1,11,19,12,H,36.2,59.4,,,,,t,100,1,357,
226789361,144,44989,1,11,20,12,H,36.2,59.4,37605,60.6,73.8,,t,1,1,357,
,,37605,1,11,28,12,H,60.6,73.8,,76.5,77,,t,101,1,357,
,,37605,1,11,28,12,H,60.6,73.8,,,,,t,100,1,357,
355272814,145,37605,1,11,29,12,H,76.5,77,,76,92.4,,t,1,1,357,
631539810,81,20658,1,11,32,12,A,24.7,8.7,,,,,f,7,1,632,
582811734,146,55634,1,11,32,12,H,75.3,91.3,,,,,f,50,1,357,
1350474779,82,20658,1,11,33,12,A,26.5,13.4,,,,,f,49,1,632,
431981252,83,20658,1,11,34,12,A,29.2,15.8,45154,32.8,7,,t,1,1,632,
1197563714,84,45154,0,11,36,12,A,32.8,7,,,,,f,61,1,632,
1903215538,85,45154,0,11,37,12,A,32.3,-1.5,,,,,f,5,1,632,
2002444152,147,55634,1,11,37,12,H,67.7,101.5,41316,,,,f,5,1,357,
676139755,148,41316,1,11,41,12,H,67.3,100,44989,60.8,93.9,,f,1,1,357,
,,44989,1,11,43,12,H,60.8,93.9,,58.6,91.1,,f,101,1,357,
,,44989,1,11,43,12,H,60.8,93.9,,,,,f,100,1,357,
60242946,149,44989,1,11,44,12,H,58.6,91.1,100927,62.4,73.9,,t,1,1,357,
,,100927,1,11,44,12,H,62.4,73.9,,,,,t,100,1,357,
,,100927,1,11,44,12,H,62.4,73.9,,64.2,72,,t,101,1,357,
1148136773,150,100927,1,11,45,12,H,64.2,72,44989,59.8,79.3,,t,1,1,357,
,,44989,1,11,49,12,H,59.8,79.3,,,,,t,100,1,357,
,,44989,1,11,49,12,H,59.8,79.3,,60.5,72.4,,t,101,1,357,
271512458,151,44989,1,11,50,12,H,60.5,72.4,15207,61.2,16.8,,t,1,1,357,
,,15207,1,11,52,12,H,61.2,16.8,,,,,t,100,1,357,
,,15207,1,11,52,12,H,61.2,16.8,,66,21.3,,t,101,1,357,
1788637975,152,15207,1,11,53,12,H,66,21.3,15208,62.5,38.6,,t,1,1,357,
,,15208,1,11,54,12,H,62.5,38.6,,,,,t,100,1,357,
563437623,153,15208,1,11,55,12,H,62.5,38.6,,68.4,31.2,,t,1,1,357,
199114993,86,58893,1,11,57,12,A,27.4,72.7,,,,,f,74,1,632,
1295007600,154,100927,0,11,57,12,H,68,30.7,,70.4,31.2,,t,1,1,357,
1203097062,87,32644,1,11,58,12,A,30.3,75.7,55661,29.3,86.5,,t,1,1,632,
1002821080,88,55661,1,11,59,12,A,29.4,87.1,,,,,f,49,1,632,
1015646292,89,55661,0,11,59,12,A,29.7,79.4,,,,,f,3,1,632,
3614540,155,100927,0,11,59,12,H,70.3,20.6,,,,,f,7,1,357,
1888741488,90,58893,1,12,4,13,A,29.6,92.9,55661,34.6,84.7,,t,1,1,632,
,,55661,1,12,4,13,A,34.6,84.7,,,,,t,100,1,632,
79371749,91,55661,1,12,5,13,A,34.6,84.7,28525,21.9,70.8,,t,1,1,632,
,,28525,1,12,6,13,A,21.9,70.8,,21.8,69.3,,t,101,1,632,
,,28525,1,12,6,13,A,21.9,70.8,,,,,t,100,1,632,
467873758,92,28525,1,12,7,13,A,21.8,69.3,15312,27.6,43.4,,t,1,1,632,
,,15312,1,12,10,13,A,27.6,43.4,,,,,t,100,1,632,
,,15312,1,12,10,13,A,27.6,43.4,,30.9,38.6,,t,101,1,632,
1510063170,93,15312,1,12,11,13,A,30.9,38.6,45154,45.5,34,,t,1,1,632,
,,45154,1,12,11,13,A,45.5,34,,,,,t,100,1,632,
1621823236,94,45154,1,12,12,13,A,45.5,34,19054,43.9,38,,t,1,1,632,
523727995,95,19054,1,12,14,13,A,43.7,27.2,,,,,f,50,1,632,
238228808,156,15208,1,12,14,13,H,56.3,72.8,,,,,f,7,1,357,
1957225708,157,15208,1,12,17,13,H,70.6,97.1,,,,,f,49,1,357,
1094009478,96,15312,1,12,20,13,A,27.6,3,,,,,f,7,1,632,
233638218,158,15208,0,12,20,13,H,72.4,97,,,,,f,3,1,357,
6033872,97,15312,0,12,21,13,A,27.6,-1.1,,,,,f,5,1,632,
1265447974,159,15208,1,12,21,13,H,72.4,101.1,,,,,f,5,1,357,
818829712,160,15208,1,12,27,13,H,74.3,100,37605,62.8,90.6,,f,1,1,357,
,,37605,1,12,31,13,H,62.8,90.6,,70.7,80,,f,101,1,357,
,,37605,1,12,31,13,H,62.8,90.6,,,,,f,100,1,357,
2097014180,161,37605,1,12,32,13,H,70.7,80,44989,64.6,64.2,,t,1,1,357,
,,44989,1,12,33,13,H,64.6,64.2,,66.6,61.1,,t,101,1,357,
,,44989,1,12,33,13,H,64.6,64.2,,,,,t,100,1,357,
282134374,162,44989,1,12,34,13,H,66.6,61.1,15207,73.8,15.9,,t,1,1,357,
788611620,163,15207,0,12,41,13,H,87.2,18.5,,91.8,100,,f,1,1,357,
58270867,98,55661,1,12,47,13,A,8.4,-1.8,,,,,f,5,1,632,
1986858525,164,15207,0,12,47,13,H,91.6,101.8,,,,,f,5,1,357,
1853358349,99,20658,0,13,2,14,A,8.7,0,40232,31.8,4.7,,f,1,1,632,
571203989,100,40232,1,13,6,14,A,32.4,2.3,,,,,f,74,1,632,
298478150,165,15208,0,13,6,14,H,60.6,93.3,44989,63.8,93.9,,t,1,1,357,
732986084,166,44989,0,13,7,14,H,66.2,86.6,,70.8,88.4,,t,1,1,357,
1019152025,102,45154,1,13,8,14,A,30.6,8.9,,,,,f,74,1,632,
1398687220,167,41316,1,13,9,14,H,68.3,96,,71.3,78.5,,t,1,1,357,
1798190618,101,15312,0,13,11,14,A,27.8,21.6,,,,,f,4,1,632,
1917747030,168,5155,1,13,11,14,H,72.2,78.4,44989,,,,f,4,1,357,
2058014015,169,44989,0,14,7,15,H,70.4,76.7,,95.8,46,,f,1,1,357,
428146091,103,20658,1,14,11,15,A,4.9,59,55661,,,,f,12,1,632,
1410629039,104,55661,1,14,15,15,A,25,97.5,,,,,f,12,1,632,
1313392484,105,55661,0,14,16,15,A,25.6,101.5,,,,,f,5,1,632,
380995398,170,44989,1,14,16,15,H,74.4,-1.5,15207,,,,f,5,1,357,
1226088854,171,15207,1,14,24,15,H,77.4,0,15208,73.5,9.1,,f,1,1,357,
2108303226,172,15208,0,14,30,15,H,75.8,12.9,,91.9,47.6,,f,1,1,357,
465919462,106,15312,1,14,31,15,A,7.4,56.9,,,,,f,12,1,632,
269416827,107,15312,0,14,32,15,A,7.8,54.6,,,,,f,6,1,632,
1587040431,173,15208,1,14,32,15,H,92.2,45.4,44989,,,,f,6,1,357,
1830992050,174,44989,0,15,3,16,H,99.5,0.5,,89.3,41.8,,f,1,1,357,
1489778267,108,40232,1,15,4,16,A,10.6,64.2,55661,,,,f,12,1,632,
1350726712,109,55661,1,15,5,16,A,22.6,54,,,,,f,49,1,632,
1357017324,110,55661,0,15,13,16,A,68.6,4.6,,,,,f,3,1,632,
823644951,175,37605,1,15,13,16,H,31.4,95.4,,,,,f,7,1,357,
1027947804,111,55661,1,15,15,16,A,70.8,-1,,,,,f,5,1,632,
1331747339,176,38392,0,15,15,16,H,29.2,101,,,,,f,5,1,357,
1181626331,112,39462,1,15,29,16,A,67.9,0,15312,52,16.5,,f,1,1,632,
,,15312,1,15,32,16,A,52,16.5,,52.8,16.5,,f,101,1,632,
,,15312,1,15,32,16,A,52,16.5,,,,,f,100,1,632,
842752124,113,15312,1,15,33,16,A,52.8,16.5,39462,63,8.6,,t,1,1,632,
,,39462,1,15,35,16,A,63,8.6,,,,,t,100,1,632,
1863404428,114,39462,1,15,36,16,A,63,8.6,20658,59.3,4,,t,1,1,632,
,,20658,1,15,39,16,A,59.3,4,,57.8,8.2,,t,101,1,632,
,,20658,1,15,39,16,A,59.3,4,,,,,t,100,1,632,
371786298,115,20658,1,15,40,16,A,57.8,8.2,28525,34,68.5,,t,1,1,632,
,,28525,1,15,43,16,A,34,68.5,,37.4,79.3,,t,101,1,632,
,,28525,1,15,43,16,A,34,68.5,,,,,t,100,1,632,
1871532009,116,28525,1,15,44,16,A,37.4,79.3,58893,48.5,97.5,,t,1,1,632,
,,58893,1,15,46,16,A,48.5,97.5,,,,,t,100,1,632,
,,58893,1,15,46,16,A,48.5,97.5,,41.1,96.2,,t,101,1,632,
790960374,117,58893,1,15,47,16,A,41.1,96.2,28525,28.5,93.6,,t,1,1,632,
,,28525,1,15,48,16,A,28.5,93.6,,,,,t,100,1,632,
,,28525,1,15,48,16,A,28.5,93.6,,28.1,91.1,,t,101,1,632,
1639321473,118,28525,1,15,49,16,A,28.1,91.1,42899,8.5,59.4,,t,1,1,632,
163114282,119,42899,0,15,55,16,A,9.9,51.6,,66.3,59.9,,t,1,1,632,
2017171469,177,40691,1,15,58,16,H,30.9,45.5,15208,,,,f,12,1,357,
706430326,178,15208,1,16,1,17,H,44.6,34.2,,,,,f,49,1,357,
129058230,179,15208,1,16,1,17,H,44.6,31,15207,41.8,15.9,,t,1,1,357,
,,15207,1,16,6,17,H,41.8,15.9,,,,,t,100,1,357,
,,15207,1,16,6,17,H,41.8,15.9,,71.6,19.4,,t,101,1,357,
1017123843,180,15207,1,16,7,17,H,71.6,19.4,,80.5,32.7,,t,1,1,357,
1275445855,120,15312,1,16,8,17,A,18,70.4,,,,,f,7,1,632,
795242938,181,5155,1,16,8,17,H,82,29.6,,,,,f,50,1,357,
1528812384,121,15312,1,16,9,17,A,13.4,76.1,,,,,f,49,1,632,
143684821,122,15312,1,16,12,17,A,4.8,97.1,,,,,f,12,1,632,
696760478,123,15312,0,16,13,17,A,4.2,101.6,,,,,f,5,1,632,
731679542,182,5155,1,16,13,17,H,95.8,-1.6,,,,,f,5,1,357,
39666286,183,5155,0,16,15,17,H,96.1,0,,95.4,17.6,,f,1,1,357,
276447465,124,28525,1,16,16,17,A,3.7,77,,,,,f,8,1,632,
986582474,184,5155,1,16,19,17,H,94.3,12.9,37605,88,96.8,,f,1,1,357,
,,37605,1,16,26,17,H,88,96.8,,,,,f,100,1,357,
,,37605,1,16,26,17,H,88,96.8,,72.6,95.1,,f,101,1,357,
2100523212,185,37605,1,16,27,17,H,72.6,95.1,44989,64.7,84.8,,t,1,1,357,
,,44989,1,16,30,17,H,64.7,84.8,,,,,t,100,1,357,
,,44989,1,16,30,17,H,64.7,84.8,,61.9,71.8,,t,101,1,357,
266257114,186,44989,1,16,31,17,H,61.9,71.8,38392,53.6,68.5,,t,1,1,357,
,,38392,1,16,31,17,H,53.6,68.5,,54,68.5,,t,101,1,357,
,,38392,1,16,31,17,H,53.6,68.5,,,,,t,100,1,357,
962755052,187,38392,1,16,32,17,H,54,68.5,40691,51.7,44.3,,t,1,1,357,
,,40691,1,16,36,17,H,51.7,44.3,,,,,t,100,1,357,
,,40691,1,16,36,17,H,51.7,44.3,,59.1,36.9,,t,101,1,357,
1466104905,188,40691,1,16,37,17,H,59.1,36.9,15208,56.4,51,,t,1,1,357,
,,15208,1,16,38,17,H,56.4,51,,,,,t,100,1,357,
693245029,189,15208,1,16,39,17,H,56.4,51,44989,60.5,68.5,,t,1,1,357,
52372204,190,44989,1,16,44,17,H,60.6,69.9,,,,,f,61,1,357,
1138256299,125,19054,1,16,46,17,A,33.3,-1.4,,,,,f,5,1,632,
1940511368,191,44989,0,16,46,17,H,66.7,101.4,,,,,f,5,1,357,
149109946,128,20658,1,18,6,19,A,31.3,0,45154,47.3,5.6,,f,1,1,632,
1278437501,129,45154,1,18,10,19,A,58.4,7.3,,,,,f,61,1,632,
100853992,195,20388,1,18,16,19,H,14.8,54.2,,,,,f,49,1,357,
35083718,196,20388,1,18,19,19,H,14.8,54.2,15208,31.2,51.6,,t,1,1,357,
,,15208,1,18,19,19,H,31.2,51.6,,,,,t,100,1,357,
1593238391,197,15208,1,18,20,19,H,31.2,51.6,44989,39.9,62,,t,1,1,357,
,,44989,1,18,22,19,H,39.9,62,,42.1,63.6,,t,101,1,357,
,,44989,1,18,22,19,H,39.9,62,,,,,t,100,1,357,
1848995983,198,44989,1,18,23,19,H,42.1,63.6,37605,61.2,75.1,,t,1,1,357,
,,37605,1,18,25,19,H,61.2,75.1,,,,,t,100,1,357,
,,37605,1,18,25,19,H,61.2,75.1,,62.7,74.4,,t,101,1,357,
1234025988,199,37605,1,18,26,19,H,62.7,74.4,44989,55.8,73.6,,t,1,1,357,
2014995974,200,44989,0,18,30,19,H,55.2,69.4,,75.8,22.4,,t,1,1,357,
1015327199,130,58893,1,18,31,19,A,23.8,70.3,55661,,,,f,12,1,632,
321266043,131,55661,1,18,33,19,A,31.5,83.2,58893,19.1,93.9,,t,1,1,632,
354246683,132,58893,0,18,36,19,A,22.3,93.9,,27.1,93.8,,t,1,1,632,
1882763741,201,55634,1,18,38,19,H,74.5,5.6,40691,51,7.4,,t,1,1,357,
34666924,202,40691,0,18,39,19,H,50.8,7.3,,64.8,8.8,,t,1,1,357,
1493660722,134,55661,1,18,40,19,A,30.6,97.8,,,,,f,61,1,632,
292499035,133,55661,0,18,42,19,A,36.8,101,,,,,f,5,1,632,
121415367,203,40691,1,18,42,19,H,63.2,-1,15207,,,,f,5,1,357,
1003654831,204,15207,1,18,56,19,H,58.3,0,40691,33.9,23.4,,f,1,1,357,
,,40691,1,19,0,20,H,33.9,23.4,,,,,f,100,1,357,
,,40691,1,19,0,20,H,33.9,23.4,,36.9,32.1,,f,101,1,357,
1424961551,205,40691,1,19,1,20,H,36.9,32.1,44989,47.7,62.1,,t,1,1,357,
,,44989,1,19,6,20,H,47.7,62.1,,,,,t,100,1,357,
,,44989,1,19,6,20,H,47.7,62.1,,53.7,66.6,,t,101,1,357,
937279820,206,44989,1,19,7,20,H,53.7,66.6,15207,59.5,13.5,,t,1,1,357,
1726308088,207,15207,0,19,10,20,H,59.4,12.9,,68.3,4.3,,t,1,1,357,
291653807,135,58893,1,19,11,20,A,30.1,94.8,,,,,f,8,1,632,
2059332154,136,58893,0,19,11,20,A,33,101.5,,,,,f,5,1,632,
576573243,208,15207,1,19,11,20,H,67,-1.5,,,,,f,5,1,357,
889078093,209,15207,1,19,26,20,H,64.9,0,40691,45.3,21.8,,f,1,1,357,
,,40691,1,19,27,20,H,45.3,21.8,,,,,f,100,1,357,
,,40691,1,19,27,20,H,45.3,21.8,,47.1,22.5,,f,101,1,357,
702741220,210,40691,1,19,28,20,H,47.1,22.5,38392,44.2,51,,t,1,1,357,
,,38392,1,19,28,20,H,44.2,51,,,,,t,100,1,357,
1247621943,211,38392,1,19,29,20,H,44.2,51,44989,58.6,67.6,,t,1,1,357,
,,44989,1,19,31,20,H,58.6,67.6,,61,69.6,,t,101,1,357,
,,44989,1,19,31,20,H,58.6,67.6,,,,,t,100,1,357,
1258025763,212,44989,1,19,32,20,H,61,69.6,41316,69.6,96.9,,t,1,1,357,
,,41316,1,19,35,20,H,69.6,96.9,,,,,t,100,1,357,
303263352,213,41316,1,19,36,20,H,69.6,96.9,44989,44.7,81.4,,t,1,1,357,
,,44989,1,19,39,20,H,44.7,81.4,,45.3,76.7,,t,101,1,357,
,,44989,1,19,39,20,H,44.7,81.4,,,,,t,100,1,357,
866868661,214,44989,1,19,40,20,H,45.3,76.7,38392,40.8,63.4,,t,1,1,357,
540518494,215,38392,0,19,43,20,H,44.9,55.4,,55.9,37.7,,t,1,1,357,
2074427892,137,32644,1,19,45,20,A,41.6,63,,,,,f,8,1,632,
1973711173,138,32644,1,19,45,20,A,41.6,63,40232,56.4,76.3,,t,1,1,632,
497047352,139,40232,1,19,47,20,A,57,74.7,,,,,f,49,1,632,
589853196,140,40232,0,19,52,20,A,60,92.9,58893,58.4,88.4,,t,1,1,632,
737180832,141,58893,0,19,54,20,A,56.8,94.1,,86.9,81.8,,t,1,1,632,
2010492262,216,100927,1,19,54,20,H,37.5,19.4,40691,,,,f,74,1,357,
455902121,217,40691,1,19,58,20,H,19.4,16.5,,,,,f,49,1,357,
2018236512,218,40691,1,19,59,20,H,19.4,16.5,20388,3.9,34.5,,t,1,1,357,
1665767646,219,20388,0,20,1,21,H,3.9,34.5,,53.8,43,,t,1,1,357,
1822396571,142,28525,1,20,3,21,A,46,57.1,,,,,f,44,1,632,
898058358,220,5155,0,20,3,21,H,54,42.9,,,,,f,44,1,357,
506380579,143,28525,1,20,4,21,A,45.8,57.2,,,,,f,12,1,632,
29180298,221,38392,1,20,6,21,H,31.5,49.6,44989,,,,f,12,1,357,
1345762350,222,44989,0,20,8,21,H,35.4,48.8,,17.9,51.2,,t,1,1,357,
1291489381,223,44989,1,20,9,21,H,17.9,51.2,,,,,f,51,1,357,
2078333988,144,40232,1,20,10,21,A,75.1,47,,,,,f,49,1,632,
1049120703,145,40232,1,20,11,21,A,82,49,,100,57.8,6.9,f,13,1,632,
1045828778,146,40232,0,20,13,21,A,101,60,,,,,f,5,1,632,
517574697,224,44989,1,20,13,21,H,-1,40,20388,,,,f,5,1,357,
1630114528,225,20388,1,20,32,21,H,5,37,15207,41.6,13.4,,f,1,1,357,
,,15207,1,20,32,21,H,41.6,13.4,,,,,f,100,1,357,
168212943,226,15207,1,20,33,21,H,41.6,13.4,37605,54.2,28.6,,t,1,1,357,
487171092,227,37605,0,20,38,21,H,45,27.6,,46,33.6,,t,1,1,357,
76775070,147,40232,1,20,39,21,A,54.2,70.2,,,,,f,49,1,632,
1326696824,148,40232,1,20,40,21,A,54.2,70.2,39462,48.2,57.2,,t,1,1,632,
2059699578,149,39462,0,20,42,21,A,52.3,55.5,,84.9,57.8,,t,1,1,632,
424563059,228,20388,1,20,46,21,H,13.3,41,,,,,f,52,1,357,
1978625488,229,20388,1,20,49,21,H,14.5,43.1,55634,40.9,95,,f,1,1,357,
,,55634,1,20,52,21,H,40.9,95,,41.7,95,,f,101,1,357,
,,55634,1,20,52,21,H,40.9,95,,,,,f,100,1,357,
1722155357,230,55634,1,20,53,21,H,41.7,95,44989,43.6,89.6,,t,1,1,357,
,,44989,1,20,54,21,H,43.6,89.6,,,,,t,100,1,357,
,,44989,1,20,54,21,H,43.6,89.6,,43.8,87.7,,t,101,1,357,
1840733921,231,44989,1,20,55,21,H,43.8,87.7,15208,45,65.7,,t,1,1,357,
,,15208,1,20,56,21,H,45,65.7,,45.4,64.2,,t,101,1,357,
,,15208,1,20,56,21,H,45,65.7,,,,,t,100,1,357,
504436983,232,15208,1,20,57,21,H,45.4,64.2,,60,66.4,,t,1,1,357,
402340276,150,15312,0,20,59,21,A,37.1,35.2,,,,,f,4,1,632,
1904592630,233,37605,1,20,59,21,H,62.9,64.8,44989,,,,f,4,1,357,
715479583,234,44989,1,21,12,22,H,63.7,71.7,15208,62.2,65.7,,f,1,1,357,
,,15208,1,21,12,22,H,62.2,65.7,,,,,f,100,1,357,
325274966,235,15208,1,21,13,22,H,62.2,65.7,44989,63.1,75.3,,t,1,1,357,
,,44989,1,21,16,22,H,63.1,75.3,,63.2,70.6,,t,101,1,357,
,,44989,1,21,16,22,H,63.1,75.3,,,,,t,100,1,357,
411573992,236,44989,1,21,17,22,H,63.2,70.6,15208,67.7,60.5,,t,1,1,357,
,,15208,1,21,18,22,H,67.7,60.5,,,,,t,100,1,357,
,,15208,1,21,18,22,H,67.7,60.5,,70.4,63.6,,t,101,1,357,
178469534,237,15208,1,21,19,22,H,70.4,63.6,55634,74.3,81.7,,t,1,1,357,
,,55634,1,21,20,22,H,74.3,81.7,,75.5,83.2,,t,101,1,357,
,,55634,1,21,20,22,H,74.3,81.7,,,,,t,100,1,357,
1180338843,238,55634,1,21,21,22,H,75.5,83.2,44989,67.2,76.6,,t,1,1,357,
,,44989,1,21,22,22,H,67.2,76.6,,66.7,77.8,,t,101,1,357,
,,44989,1,21,22,22,H,67.2,76.6,,,,,t,100,1,357,
725778345,239,44989,1,21,23,22,H,66.7,77.8,55634,74.8,94.2,,t,1,1,357,
,,55634,1,21,23,22,H,74.8,94.2,,,,,t,100,1,357,
1097168716,240,55634,1,21,24,22,H,74.8,94.2,37605,75.9,83.6,,t,1,1,357,
,,37605,1,21,25,22,H,75.9,83.6,,,,,t,100,1,357,
,,37605,1,21,25,22,H,75.9,83.6,,75.7,87.8,,t,101,1,357,
1310622993,241,37605,1,21,26,22,H,75.7,87.8,,78.3,96.3,,t,1,1,357,
1977800490,151,15312,1,21,28,22,A,20.6,25.6,,,,,f,12,1,632,
279616445,242,55634,0,21,28,22,H,78.3,96.3,41316,79.2,77.5,,t,1,1,357,
1853535639,243,41316,0,21,33,22,H,73.1,96.9,,,,,f,61,1,357,
1174727367,152,45154,1,21,34,22,A,27,3.7,,,,,f,4,1,632,
2030276298,244,41316,0,21,34,22,H,73,96.3,,,,,f,4,1,357,
1988423395,153,20658,0,22,4,23,A,27.1,4.3,40232,74.7,59.1,,f,1,1,632,
886523763,154,40232,0,22,6,23,A,75.5,59.7,,,,,f,44,1,632,
1059168996,245,15207,1,22,6,23,H,24.5,40.3,,,,,f,44,1,357,
1911575194,246,15207,1,22,6,23,H,23.6,39.8,,,,,f,12,1,357,
1477414420,155,39462,1,22,9,23,A,64.7,35.9,,,,,f,44,1,632,
1683076347,156,39462,0,22,9,23,A,65.3,38.8,,65.7,40.9,,t,1,1,632,
1764642191,247,44989,0,22,9,23,H,35.3,64.1,15208,,,,f,44,1,357,
762695836,248,15208,1,22,10,23,H,36.6,69.9,,,,,f,49,1,357,
1269172685,157,19054,0,22,12,23,A,59.3,26.8,,,,,f,45,1,632,
552942649,249,15208,1,22,12,23,H,40.7,73.2,,,,,f,3,1,357,
,,37605,1,22,13,23,H,49.1,81.6,,50.9,80.9,,t,101,1,357,
,,37605,1,22,13,23,H,49.1,81.6,,,,,t,100,1,357,
368499996,250,15208,1,22,14,23,H,41.5,81.6,37605,49.1,81.6,,t,1,1,357,
1440989414,251,37605,1,22,14,23,H,50.9,80.9,15208,57,94.7,,t,1,1,357,
,,15208,1,22,17,23,H,57,94.7,,57.7,95.6,,t,101,1,357,
,,15208,1,22,17,23,H,57,94.7,,,,,t,100,1,357,
837555273,252,15208,1,22,18,23,H,57.7,95.6,44989,46.5,71.4,,t,1,1,357,
,,44989,1,22,20,23,H,46.5,71.4,,59.4,82.6,,t,101,1,357,
,,44989,1,22,20,23,H,46.5,71.4,,,,,t,100,1,357,
1076436687,253,44989,1,22,21,23,H,59.4,82.6,37605,67.8,96.3,,t,1,1,357,
,,37605,1,22,21,23,H,67.8,96.3,,,,,t,100,1,357,
1305578726,254,37605,1,22,22,23,H,67.8,96.3,15208,58,94.2,,t,1,1,357,
,,15208,1,22,26,23,H,58,94.2,,,,,t,100,1,357,
,,15208,1,22,26,23,H,58,94.2,,59.9,80.9,,t,101,1,357,
976797893,255,15208,1,22,27,23,H,59.9,80.9,15207,67.3,22.8,,t,1,1,357,
,,15207,1,22,30,23,H,67.3,22.8,,63.6,24.6,,t,101,1,357,
